,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
EAS_0.376493581000,0.3634842974353718,0.10659350000431414,0.49925102362960605,0.5406365178252094,0.5038438148423198,0.8918508949125068
EAS_0.403701726000,0.41109855324854166,0.11361861137641528,0.5394392513673745,0.5453495409635549,0.5183427837806646,0.9257861898097435
EAS_0.432876128000,0.44926658976581163,0.11801760294762444,0.5593406723972657,0.575069141965534,0.5134743209975798,0.9524822224916991
EAS_0.464158883000,0.5186300394957079,0.12013814120426276,0.5639024047699186,0.6123100817026821,0.5124377149211292,0.977497810705288
EAS_0.497702356000,0.5894486207563078,0.12314939672064366,0.5793226982235812,0.6198778977303232,0.539001707243631,1.0051797039252057
EAS_0.533669923000,0.634694081626426,0.12735834137600663,0.6047106870626094,0.6159646332974502,0.5514655615778713,1.0243054769586037
EAS_0.572236766000,0.6848655356575875,0.12081789736057062,0.5697482614907053,0.5999126419039426,0.5418204560290315,0.9889780917489309
EAS_0.613590727000,0.7373150689296182,0.11407573446350143,0.5305398874705771,0.5964343504639963,0.5336458418516657,0.9602001828453662
EAS_0.657933225000,0.7826553170359146,0.11784926248693522,0.5482262256301379,0.6185095304248773,0.5313100155516904,0.9825458596526712
EAS_0.705480231000,0.8163960336679063,0.11870264386951562,0.5406840548790173,0.6690010080968742,0.5463083845024386,1.0189967845939036
EAS_0.756463328000,0.8806613281232475,0.11701189858003898,0.5144216373595701,0.7265217940283641,0.5496704113211437,1.0462318573164597
EAS_0.811130831000,1.0041213356285286,0.11795762275058219,0.5056340729626027,0.7768509584813594,0.5415803013086576,1.0735326963813137
EAS_0.869749003000,1.1255341919414272,0.11853340079899508,0.5008270676141607,0.8033403479714913,0.5439232246272068,1.091803984524152
EAS_0.932603347000,1.2160260313278863,0.1170585391960179,0.49326071171887587,0.7951413680541018,0.556595258556807,1.088739733253214
EAS_1.000000000000,1.3322706757709182,0.11761740119274344,0.4989565107039996,0.7894869741903026,0.5526919129330145,1.0852260744248752
PGA,0.6553463144879768,0.12038659158536405,0.5567397897107417,0.6512255630490636,0.504238472455597,0.9941380007423943
PGV,0.3383624136681337,0.10889669821143064,0.5125326939580209,0.5515475870087908,0.44638999025533294,0.8753048191979993
CAV,1.2456298497157592,0.10983505124927136,0.46561615414220536,0.7558856772842323,0.33775721265605047,0.9498639348995229
AI,1.9865538247683132,0.22856014955875428,1.021486048747628,1.3915590415120496,0.8012698151082824,1.9031299562572275
Ds575,0.7860313946197588,0.08172116502958522,0.3883185804548946,0.3567828008380719,0.5520164685847975,0.7634182788545179
Ds595,0.7369245783935998,0.0703201342560261,0.3257660199931004,0.35931908898377246,0.4143327524891114,0.6378913208968096
