,pSA_1.000000000000,stat_id,pSA_1.072267222000,stat_id,pSA_1.149756995000,stat_id,pSA_1.232846739000,stat_id,pSA_1.321941148000,stat_id,pSA_1.417474163000,stat_id,pSA_1.519911083000,stat_id,pSA_1.629750835000,stat_id,pSA_1.747528400000,stat_id,pSA_1.873817423000,stat_id,pSA_2.000000000000,stat_id,pSA_2.009233003000,stat_id,pSA_2.154434690000,stat_id,pSA_2.310129700000,stat_id,pSA_2.477076356000,stat_id,pSA_2.656087783000,stat_id,pSA_2.848035868000,stat_id,pSA_3.000000000000,stat_id,pSA_3.053855509000,stat_id,pSA_3.274549163000,stat_id,pSA_3.511191734000,stat_id,pSA_3.764935807000,stat_id,pSA_4.000000000000,stat_id,pSA_4.037017259000,stat_id,pSA_4.328761281000,stat_id,pSA_4.641588834000,stat_id,pSA_4.977023564000,stat_id,pSA_5.000000000000,stat_id,pSA_5.336699231000,stat_id,pSA_5.722367659000,stat_id,pSA_6.135907273000,stat_id,pSA_6.579332247000,stat_id,pSA_7.054802311000,stat_id,pSA_7.500000000000,stat_id,pSA_7.564633276000,stat_id,pSA_8.111308308000,stat_id,pSA_8.697490026000,stat_id,pSA_9.326033469000,stat_id,pSA_10.000000000000,stat_id,EAS_0.050000000000,stat_id,EAS_0.060000000000,stat_id,EAS_0.070000000000,stat_id,EAS_0.080000000000,stat_id,EAS_0.090000000000,stat_id,EAS_0.100000000000,stat_id,EAS_0.107226722000,stat_id,EAS_0.114975700000,stat_id,EAS_0.123284674000,stat_id,EAS_0.132194115000,stat_id,EAS_0.141747416000,stat_id,EAS_0.151991108000,stat_id,EAS_0.162975084000,stat_id,EAS_0.174752840000,stat_id,EAS_0.187381742000,stat_id,EAS_0.200923300000,stat_id,EAS_0.215443469000,stat_id,EAS_0.231012970000,stat_id,EAS_0.247707636000,stat_id,EAS_0.265608778000,stat_id,EAS_0.284803587000,stat_id,EAS_0.305385551000,stat_id,EAS_0.327454916000,stat_id,EAS_0.351119173000,stat_id,EAS_0.376493581000,stat_id,EAS_0.403701726000,stat_id,EAS_0.432876128000,stat_id,EAS_0.464158883000,stat_id,EAS_0.497702356000,stat_id,EAS_0.533669923000,stat_id,EAS_0.572236766000,stat_id,EAS_0.613590727000,stat_id,EAS_0.657933225000,stat_id,EAS_0.705480231000,stat_id,EAS_0.756463328000,stat_id,EAS_0.811130831000,stat_id,EAS_0.869749003000,stat_id,EAS_0.932603347000,stat_id,EAS_1.000000000000,stat_id,PGA,stat_id,PGV,stat_id,CAV,stat_id,AI,stat_id,Ds575,stat_id,Ds595,stat_id,event_id
1,0.564743787458625,stat_1,0.5290339649056102,stat_1,0.6343311715414157,stat_1,0.6055859444114198,stat_1,0.5148653957492377,stat_1,0.7146791716728256,stat_1,0.8029627133275217,stat_1,0.816682052188366,stat_1,0.786794443857129,stat_1,0.7954173324428255,stat_1,0.8244034154818096,stat_1,0.8215079749764227,stat_1,0.9360617336689294,stat_1,0.8804477125742842,stat_1,0.9158636066988051,stat_1,1.0567303546746627,stat_1,1.0152064443760829,stat_1,1.0249587108245037,stat_1,1.015126516512048,stat_1,0.8536673065047375,stat_1,0.7349529798621215,stat_1,0.608903780619725,stat_1,0.40349834797897755,stat_1,0.4139652025671292,stat_1,0.29780909603088923,stat_1,0.06372020970574255,stat_1,0.040076232243460685,stat_1,0.05578281429738907,stat_1,0.19275846570028876,stat_1,0.34529094659574056,stat_1,0.5348498787774352,stat_1,0.6791754675059352,stat_1,0.7559870144416514,stat_1,0.7462240919053226,stat_1,0.7351211041582518,stat_1,0.6094914826915933,stat_1,0.472767869889104,stat_1,0.3043066041330039,stat_1,0.09269319444323532,stat_1,0.7580322062273559,stat_1,0.42785665464093525,stat_1,0.10352310395984593,stat_1,0.1196082042128,stat_1,-0.11618869422404479,stat_1,0.08318286911999329,stat_1,0.3724026832960852,stat_1,0.40477564529290566,stat_1,0.5282359041132578,stat_1,0.7350491722918309,stat_1,0.90432397737037,stat_1,0.9360223698058804,stat_1,0.6557027567540135,stat_1,0.4368427647347002,stat_1,0.16305107164946642,stat_1,-0.045329014803656476,stat_1,-0.16569269282139487,stat_1,-0.05590696804433026,stat_1,0.22890016226024734,stat_1,0.44441711398038475,stat_1,0.5608476811404575,stat_1,0.771294899520359,stat_1,1.1086266805528036,stat_1,1.11686676733641,stat_1,1.2134005559607992,stat_1,0.9619779110446924,stat_1,0.8425182665579731,stat_1,0.8860639324718189,stat_1,0.8726575211926448,stat_1,0.8626587752268908,stat_1,1.1179224042668272,stat_1,0.9997839464708513,stat_1,1.03180769096467,stat_1,0.9193459306429466,stat_1,0.5938751590650506,stat_1,0.7365884497665158,stat_1,0.8847326210369753,stat_1,0.7964417687203977,stat_1,0.9374010593914175,stat_1,0.532161200192828,stat_1,0.7171391743319302,stat_1,0.6632669997378655,stat_1,1.4928314915847523,stat_1,0.027654566379703982,stat_1,-0.24960139712547702,stat_1,event_1
2,0.8895693880598388,stat_2,0.7445876529751587,stat_2,0.6991247907510152,stat_2,0.7478011443148183,stat_2,0.7462502382808481,stat_2,0.7886952229545067,stat_2,1.0932986551999524,stat_2,0.8631530227374575,stat_2,0.7787628304694836,stat_2,0.7079851277621045,stat_2,0.5991341171660058,stat_2,0.6057910375803788,stat_2,0.7377455013342318,stat_2,0.8233882607053002,stat_2,0.6561960603525989,stat_2,0.38820574612929204,stat_2,0.18619839340116862,stat_2,0.10579624192794723,stat_2,0.07981040206986045,stat_2,0.12106242645578291,stat_2,-0.038489013423289475,stat_2,-0.07744446979817715,stat_2,-0.1112195713804881,stat_2,-0.10125585862035041,stat_2,-0.09179684000750155,stat_2,-0.1405402683454789,stat_2,-0.14409177572228093,stat_2,-0.1420296967496611,stat_2,-0.14486151598211888,stat_2,-0.23079065811529142,stat_2,-0.28198004223929357,stat_2,-0.34299186314784436,stat_2,-0.08524156002836597,stat_2,-0.0473901589558009,stat_2,-0.07204451027503805,stat_2,-0.028502006382031042,stat_2,0.004076677609752388,stat_2,0.20780259658150646,stat_2,0.28524497309101193,stat_2,-0.03374306103418036,stat_2,0.03012701677962576,stat_2,-0.05851495665946144,stat_2,0.07237899929758071,stat_2,0.4147912988837844,stat_2,0.48994559369795854,stat_2,0.3715900936005249,stat_2,0.25078240079404024,stat_2,0.02395247943637191,stat_2,0.04772106395640541,stat_2,0.1561749078749468,stat_2,-0.14813059412014362,stat_2,-0.11961033444481639,stat_2,0.08581989320755001,stat_2,-0.1094985285093254,stat_2,-0.43204714499508756,stat_2,-0.3491006801659534,stat_2,-0.06998787206261503,stat_2,0.2074308665017337,stat_2,-0.056955659230029876,stat_2,-0.010506115593370113,stat_2,0.1727224639506808,stat_2,0.24637845698740302,stat_2,0.581965944510118,stat_2,0.6473664332740008,stat_2,0.4843363177533955,stat_2,0.549714752199649,stat_2,0.4148952157790815,stat_2,0.33695149450168316,stat_2,0.46263648133167923,stat_2,0.6453916151089535,stat_2,0.8654029406669388,stat_2,1.024156645761932,stat_2,1.0599988433395358,stat_2,0.7844349515926817,stat_2,0.5082689028759395,stat_2,0.6386961054542628,stat_2,0.6425637446452126,stat_2,0.4237746179897466,stat_2,0.4822810754921587,stat_2,0.2886173468698364,stat_2,0.37544838265015157,stat_2,1.0951255026144735,stat_2,-0.8391175750355959,stat_2,-0.39562159337559877,stat_2,event_1
3,-0.20258247064383128,stat_3,-0.26750423435115356,stat_3,-0.26946500029703,stat_3,-0.10489502068488776,stat_3,0.005086394365893643,stat_3,0.3053349353046788,stat_3,0.2927116643720655,stat_3,0.0514604106779708,stat_3,0.14078504528176627,stat_3,0.45443868616276517,stat_3,0.5207574119369154,stat_3,0.49389705336879985,stat_3,0.24724937699629757,stat_3,0.4120232020623016,stat_3,0.25509163558483405,stat_3,0.21166425243043352,stat_3,0.3619794497747053,stat_3,0.4129923552227659,stat_3,0.43333191276037475,stat_3,0.4114606827236813,stat_3,0.5382425668651172,stat_3,0.5551173163911101,stat_3,0.31995877136713435,stat_3,0.27655800777604056,stat_3,0.1605897405279817,stat_3,0.07733434856402943,stat_3,-0.13972907245653543,stat_3,-0.1610673021846114,stat_3,-0.13948373835543615,stat_3,-0.038422876690980434,stat_3,0.1015124496483768,stat_3,0.16801806752064863,stat_3,0.26758521141508185,stat_3,0.3458915449035369,stat_3,0.3390072174543364,stat_3,0.2934028925948502,stat_3,0.4597869638180043,stat_3,0.5140376543915335,stat_3,0.5115339450035981,stat_3,0.02150247195121735,stat_3,0.09272472669417287,stat_3,0.9895763153678422,stat_3,1.2587384426660833,stat_3,0.5872913902768802,stat_3,0.6252747496188884,stat_3,0.6770940444814566,stat_3,0.39619076527324637,stat_3,0.21754371475967638,stat_3,0.03153285795189564,stat_3,0.013565572464909748,stat_3,0.15950384750646696,stat_3,0.11579278991129649,stat_3,-0.3395100518412495,stat_3,-0.6190499991335696,stat_3,-0.6222118077459817,stat_3,-0.49760542664547724,stat_3,-0.21657291705200854,stat_3,0.1766629532115147,stat_3,0.5116618801415256,stat_3,0.5989565048504994,stat_3,0.35731681810194305,stat_3,-0.02274958246297709,stat_3,-0.005047242413645403,stat_3,0.22505634655384132,stat_3,0.25075804726194795,stat_3,0.3114678074758188,stat_3,0.1591840135362561,stat_3,0.505591520827346,stat_3,0.831424511146102,stat_3,0.3676535293463261,stat_3,0.2197377770384592,stat_3,0.5199096412686677,stat_3,0.7206832950313604,stat_3,0.3663211200936516,stat_3,0.06681390251169095,stat_3,0.04436874602234386,stat_3,-0.00198898221672561,stat_3,-0.06267797682006027,stat_3,-0.14528027842198687,stat_3,0.14112516684262766,stat_3,0.22811785487360137,stat_3,0.4216938431961026,stat_3,0.6544735948193938,stat_3,-0.37043142605622337,stat_3,event_1
4,0.8011136866698259,stat_4,1.041251213575955,stat_4,0.9466319411025985,stat_4,0.5443214527994207,stat_4,0.42393709309397565,stat_4,0.5015065719144705,stat_4,0.8366027146758459,stat_4,0.847505983633388,stat_4,0.8494501316640559,stat_4,0.8847147313971373,stat_4,0.797878691463934,stat_4,0.8269518378564535,stat_4,0.7616093521190124,stat_4,0.9751970743552096,stat_4,0.9426722045037048,stat_4,0.7644813440940847,stat_4,0.6586467823401232,stat_4,0.5480911962782578,stat_4,0.5021714454355684,stat_4,0.3840602678546048,stat_4,0.34407209477947065,stat_4,0.27615765577270257,stat_4,0.08115064940602235,stat_4,0.04353301723162262,stat_4,-0.07770948678410283,stat_4,-0.11260136690323286,stat_4,-0.13250784667452753,stat_4,-0.14830767028350755,stat_4,-0.17262661062341178,stat_4,-0.5011504865446514,stat_4,-0.5245740485875883,stat_4,-0.20974508484562704,stat_4,-0.26326309261664016,stat_4,-0.25665073069880506,stat_4,-0.26278650799215275,stat_4,-0.2774667835990008,stat_4,-0.09687232268052193,stat_4,-0.04144309082311248,stat_4,0.14235990969944368,stat_4,,stat_4,,stat_4,0.417545916127548,stat_4,0.05036561604003853,stat_4,-0.056743094273791206,stat_4,-0.07977881289094069,stat_4,-0.12043809794050608,stat_4,-0.33448769631050457,stat_4,-0.5969984122291991,stat_4,-0.6107825118726102,stat_4,-0.2033505675043661,stat_4,-0.09689647606084506,stat_4,-0.4436211717243299,stat_4,-0.6543590005492759,stat_4,-0.5141160013796031,stat_4,-0.42074058888578003,stat_4,-0.3724975426738206,stat_4,-0.5338871175222553,stat_4,-0.33786078299653877,stat_4,0.13555523684973014,stat_4,0.28078560821594145,stat_4,-0.10595214533794861,stat_4,-0.05919261042664159,stat_4,0.22208706703643255,stat_4,0.5412163212023371,stat_4,1.025246913672122,stat_4,0.8670673905917816,stat_4,0.5404817546510126,stat_4,0.5036307515906877,stat_4,0.8033952334190615,stat_4,0.711375183674426,stat_4,0.6937673643212001,stat_4,0.48769208437638767,stat_4,0.10986776544065435,stat_4,0.027359224418784578,stat_4,0.312363009379812,stat_4,0.8023494581628223,stat_4,0.9890633302768754,stat_4,0.7371055361301941,stat_4,0.7184431602558026,stat_4,0.47520156297384597,stat_4,0.2514050486992807,stat_4,1.0568337256961424,stat_4,-0.576600544698251,stat_4,-0.6017878948047536,stat_4,event_1
5,0.5962644996099783,stat_5,0.6641426463070483,stat_5,0.8908454725115503,stat_5,0.9096511077198518,stat_5,0.9213265817823206,stat_5,0.9320780749869935,stat_5,0.7396419964732297,stat_5,0.601033161777744,stat_5,0.6821475605895806,stat_5,0.45144203641280856,stat_5,0.20547726909696645,stat_5,0.20193759954626617,stat_5,0.08514684524263831,stat_5,0.12477351925345853,stat_5,0.10806137297807905,stat_5,0.1209516213655119,stat_5,0.24168140100427213,stat_5,0.2048758307922589,stat_5,0.19065725913539214,stat_5,0.08997648384997306,stat_5,0.13185802228235907,stat_5,0.17586655388458483,stat_5,0.008996583922393941,stat_5,-0.014370281919722061,stat_5,-0.2194290390223825,stat_5,-0.5021383549426377,stat_5,-0.4321949186149018,stat_5,-0.4145200794398764,stat_5,-0.30880143018665257,stat_5,-0.17001770598053717,stat_5,0.02540556549685019,stat_5,-0.024639651971348597,stat_5,-0.17134231619318205,stat_5,-0.14946361681595804,stat_5,-0.14306442048294782,stat_5,-0.15437989800248936,stat_5,-0.19161357879077118,stat_5,-0.17715837542323976,stat_5,0.010062685977628445,stat_5,,stat_5,,stat_5,,stat_5,-0.05673798290863999,stat_5,0.11699576680993898,stat_5,0.046734597678004815,stat_5,-0.19815990907559702,stat_5,-0.2397126465746997,stat_5,-0.13139965945857665,stat_5,0.23244634315947194,stat_5,0.11306003725165542,stat_5,-0.006187683759876356,stat_5,0.10795385843926608,stat_5,-0.04740711729401825,stat_5,-0.40355921555358226,stat_5,-0.7206487044524728,stat_5,-0.8849628104752568,stat_5,-0.5271938418975115,stat_5,0.025531562648930972,stat_5,0.23546396996323926,stat_5,0.027441312184363853,stat_5,0.19592466402068487,stat_5,0.4124707712343656,stat_5,0.3872089433368804,stat_5,-0.0383695588137149,stat_5,0.04526453303871146,stat_5,0.15222697871803406,stat_5,-0.008716723505590884,stat_5,0.04921985942395868,stat_5,0.4475676485527953,stat_5,0.7683261789223053,stat_5,1.0063872536096365,stat_5,1.0663837971159105,stat_5,0.9928846920511932,stat_5,0.990854528002145,stat_5,0.9199699453430858,stat_5,0.7670175387287148,stat_5,0.6547364564720615,stat_5,0.6871649983661217,stat_5,0.46513931913348583,stat_5,0.24535369394917678,stat_5,0.2805541923711419,stat_5,0.7267492122152173,stat_5,-0.20470854189606746,stat_5,-0.09921270900961687,stat_5,event_1
6,-0.6657602032990123,stat_6,-0.7291571131640668,stat_6,-0.6240928164369144,stat_6,-0.35425824328213595,stat_6,-0.18185983946467382,stat_6,-0.2957438324398355,stat_6,-0.5706052402072446,stat_6,-0.7343277637532717,stat_6,-0.4205073464608995,stat_6,-0.11084370548804395,stat_6,0.15916968670634862,stat_6,0.1829956372526087,stat_6,0.30001419918619415,stat_6,0.2409634861453792,stat_6,0.37788876160961915,stat_6,0.32759582400533344,stat_6,0.27036360579777546,stat_6,0.3056016325018028,stat_6,0.3170402434697905,stat_6,0.3711475529475731,stat_6,0.39975214454416275,stat_6,0.3102788198508628,stat_6,0.27224009006686034,stat_6,0.25577789582769017,stat_6,0.07855979281376838,stat_6,-0.03207880856945794,stat_6,0.026539314155568233,stat_6,0.018673830173324135,stat_6,0.18994096709998967,stat_6,0.12657700132108393,stat_6,0.345657722690842,stat_6,0.30079619719374956,stat_6,0.36728982141020955,stat_6,0.30280028729996084,stat_6,0.28304199430554516,stat_6,0.3121873092182348,stat_6,0.4140065460980821,stat_6,0.08296277963534991,stat_6,-0.0031071998440180965,stat_6,-0.1041923240581516,stat_6,-0.26518237917892884,stat_6,-0.4230817973585521,stat_6,-0.14989795992026694,stat_6,0.11060327401055539,stat_6,-0.20843802493583288,stat_6,0.180538672698712,stat_6,0.4028597865567082,stat_6,0.45810245116904225,stat_6,0.5142569784453863,stat_6,0.586969912011484,stat_6,0.5200478692337934,stat_6,0.7039091128455779,stat_6,0.7144185648196922,stat_6,0.28065130923617143,stat_6,0.11637743879133,stat_6,-0.04902662694141724,stat_6,-0.11891837497285396,stat_6,0.2647584831783054,stat_6,0.5239749789801238,stat_6,0.647401293191995,stat_6,0.4969918593787507,stat_6,0.39755344447631524,stat_6,0.30596258259875664,stat_6,0.4174600319060687,stat_6,0.7358336808642437,stat_6,0.6508203556352146,stat_6,0.8054405188166202,stat_6,0.4677744444888689,stat_6,-0.30449361633215716,stat_6,-0.8738265881744467,stat_6,-0.7571125374704493,stat_6,-0.2891189277995771,stat_6,0.12683786116682302,stat_6,-0.006708740363093879,stat_6,-0.38417615669678157,stat_6,-0.6399339010748003,stat_6,-0.8754071913632728,stat_6,-0.6444936730859993,stat_6,-0.3810174196573288,stat_6,-0.18973355299999706,stat_6,-0.04024238303203198,stat_6,-0.26961602574241195,stat_6,0.31887376548518165,stat_6,0.35996627868496645,stat_6,event_1
7,0.7421948242274445,stat_7,0.8977129799510462,stat_7,0.9192810701954208,stat_7,0.7754047869292116,stat_7,0.7370900107164202,stat_7,0.6362494850438125,stat_7,0.6964358070171561,stat_7,0.470636417723167,stat_7,0.5171271440934841,stat_7,0.6335621063503236,stat_7,0.7537696881774248,stat_7,0.7509160650342205,stat_7,0.45736645642014384,stat_7,0.5796633567486584,stat_7,0.8898908675499393,stat_7,0.8229852725969442,stat_7,0.481380836411864,stat_7,0.3951689865182981,stat_7,0.3907757026416263,stat_7,0.5315445116530073,stat_7,0.5909083478730138,stat_7,0.4801430026950174,stat_7,0.32312155637951556,stat_7,0.32035990605365594,stat_7,0.41249909011753194,stat_7,0.3462501959688098,stat_7,0.5273362420063368,stat_7,0.5413522654833149,stat_7,0.5887701107473986,stat_7,0.7671315913558507,stat_7,0.8779744066823556,stat_7,0.9729346914964698,stat_7,1.0123308270376183,stat_7,1.0872789697146257,stat_7,1.0741327553449413,stat_7,0.7225887600098245,stat_7,0.5221233942874262,stat_7,0.5529597516866032,stat_7,0.42591206907193296,stat_7,,stat_7,0.1620232096376636,stat_7,0.2522213961606251,stat_7,-0.3355010857392472,stat_7,-0.24241601099373145,stat_7,0.3437404956357415,stat_7,0.5487155089285957,stat_7,0.4484330154396375,stat_7,0.6512602361628188,stat_7,0.9674405614610154,stat_7,1.2197284080825037,stat_7,1.20801507231847,stat_7,0.9372328082754233,stat_7,0.6837211258442368,stat_7,0.571323813671037,stat_7,0.336720546026382,stat_7,-0.09424727249968012,stat_7,-0.1725352875652374,stat_7,0.13765617698067922,stat_7,0.1984204412203433,stat_7,0.38475564418186325,stat_7,0.3578211653049247,stat_7,0.3172577682139919,stat_7,0.45308577015667995,stat_7,0.9168750166844011,stat_7,0.7129363770741337,stat_7,0.11845692839265509,stat_7,0.2842930236068397,stat_7,0.787814433451935,stat_7,0.5544013702172796,stat_7,0.48376354017917356,stat_7,0.4430440149542785,stat_7,0.5166786774273471,stat_7,0.5969977460852087,stat_7,0.810000232969746,stat_7,0.801689100687879,stat_7,0.6884931712269071,stat_7,0.5091908825291791,stat_7,0.4000233703589118,stat_7,0.8484976476310586,stat_7,0.7160501250093105,stat_7,0.40675762329929643,stat_7,1.188822525009698,stat_7,-0.2953943560148623,stat_7,-0.5165384923932679,stat_7,event_1
8,0.21226645686549794,stat_8,0.18645454072603074,stat_8,0.16742305172575056,stat_8,0.2246343044967104,stat_8,0.1277311861198387,stat_8,0.1477808554103458,stat_8,0.20411591956547936,stat_8,0.15901941029608252,stat_8,0.17653830687318856,stat_8,0.18047653915153966,stat_8,0.04632635462050022,stat_8,0.02539925123283493,stat_8,-0.11194384226391352,stat_8,0.14501990885987276,stat_8,0.16304040890378824,stat_8,0.14029148969006183,stat_8,0.1054119038743786,stat_8,0.15897220196395195,stat_8,0.15819135432639692,stat_8,0.06405881471814752,stat_8,0.08303221652952125,stat_8,0.13305729156403728,stat_8,0.2281001389542141,stat_8,0.24014046862760408,stat_8,0.21328104786974356,stat_8,0.0547699416329398,stat_8,-0.11369283316201284,stat_8,-0.12487926119471127,stat_8,-0.2535309024987923,stat_8,-0.15961793952433612,stat_8,-0.12438067221454563,stat_8,-0.06083707146170647,stat_8,0.13502451005695626,stat_8,0.21407223633276962,stat_8,0.2244431387611645,stat_8,0.24959857835322152,stat_8,0.330786987267912,stat_8,0.28238751087505487,stat_8,0.08196249556099167,stat_8,,stat_8,,stat_8,,stat_8,-0.2377913334148327,stat_8,-0.3821917678630773,stat_8,0.22237753234382096,stat_8,0.7120637565613852,stat_8,0.6637407162061895,stat_8,0.29168972670578586,stat_8,0.16900739287693656,stat_8,0.2690578051633292,stat_8,0.04281035547914769,stat_8,-0.36727600512302916,stat_8,-0.6288655780878394,stat_8,-0.620932953946782,stat_8,-0.41703169198463186,stat_8,0.01706760877236757,stat_8,0.3358051214173019,stat_8,0.280856034333967,stat_8,0.4729846990014932,stat_8,0.3367356669702587,stat_8,0.02648322108406881,stat_8,-0.03445935283372509,stat_8,0.06802790972677075,stat_8,0.31494453016752877,stat_8,0.279176651454068,stat_8,0.019104493246728194,stat_8,-0.1423523226638841,stat_8,0.1942720270886612,stat_8,0.4470054361649103,stat_8,0.13802051498289925,stat_8,0.09030945580451433,stat_8,0.17854562348736014,stat_8,0.4575655871310882,stat_8,0.48733946601402467,stat_8,0.4730486817894308,stat_8,0.29525923525131126,stat_8,0.05707483355997134,stat_8,0.08434092466614396,stat_8,0.1123649389705702,stat_8,0.05165262439371893,stat_8,0.15796567101695813,stat_8,0.4220688105293475,stat_8,-0.7700788837646388,stat_8,-0.30003989042992485,stat_8,event_1
9,-0.14919287501591702,stat_9,0.10560599003410859,stat_9,0.4206644141042132,stat_9,0.7607923999924553,stat_9,0.6474555097647907,stat_9,0.4818907394978288,stat_9,0.4160804547476728,stat_9,0.17893022104095418,stat_9,0.1404262429408299,stat_9,0.1408086837935676,stat_9,0.1040957169208111,stat_9,0.09468677569146433,stat_9,0.08119449128411349,stat_9,0.19421683516562227,stat_9,0.31398838383844363,stat_9,0.403235100246084,stat_9,0.4139084014585265,stat_9,0.3190167722104449,stat_9,0.3361769017350662,stat_9,0.3343571036094676,stat_9,0.12882551191161562,stat_9,-0.006782612366926233,stat_9,0.017532537244464685,stat_9,0.0025362827523831566,stat_9,-0.12581905704092566,stat_9,-0.2645063369019244,stat_9,-0.19344813654594883,stat_9,-0.1815312863570211,stat_9,-0.05012646480220606,stat_9,0.1796735519207152,stat_9,0.1548505179079538,stat_9,0.12752448167272434,stat_9,0.24699600079471495,stat_9,0.3180708678718198,stat_9,0.3218954877940706,stat_9,0.17987141418281438,stat_9,0.14149519965285218,stat_9,0.21614033788863107,stat_9,0.1975702886615125,stat_9,,stat_9,,stat_9,,stat_9,,stat_9,,stat_9,0.1445614543029783,stat_9,0.014736378509428688,stat_9,-0.12292530662848544,stat_9,0.1584523639673341,stat_9,0.49391565387094494,stat_9,0.5299638008337562,stat_9,0.5887284554965385,stat_9,0.6672085816766693,stat_9,0.7279131128708181,stat_9,0.27080040508123204,stat_9,-0.3144018549965302,stat_9,-0.4885337594451983,stat_9,-0.2599188318929514,stat_9,0.012523382193253996,stat_9,-0.3537781814766304,stat_9,-0.4902624536041014,stat_9,0.2538059299225993,stat_9,0.8726589359013701,stat_9,0.88850711936927,stat_9,0.571244979234298,stat_9,0.4182564760389338,stat_9,0.28010742204282124,stat_9,0.17039582910171647,stat_9,0.05770157339124049,stat_9,0.061033683276215056,stat_9,0.12583332766151756,stat_9,0.33620445897428586,stat_9,0.5673343844486115,stat_9,0.6598615886555743,stat_9,0.9264407373666931,stat_9,1.267349126097823,stat_9,0.7636120411738331,stat_9,-0.00746120109519309,stat_9,-0.2271724732043937,stat_9,0.16630491732582509,stat_9,0.10044267877942475,stat_9,-0.11030355884468512,stat_9,0.046148656387265063,stat_9,0.2438803089665511,stat_9,0.052431408721273276,stat_9,event_1
10,-0.18006522135456027,stat_10,-0.25907438536294997,stat_10,-0.06446159516212746,stat_10,0.16019029994313522,stat_10,0.4235918677550685,stat_10,0.19399923237533204,stat_10,-0.07668573475066734,stat_10,0.07875402828443955,stat_10,0.18172818246866126,stat_10,0.03750817292709105,stat_10,0.10080526112813545,stat_10,0.11109179173223782,stat_10,0.12591828740945882,stat_10,0.19938614063568905,stat_10,0.20443697223975488,stat_10,0.2903970943373476,stat_10,0.485126340981364,stat_10,0.5612331221891119,stat_10,0.5331462344761706,stat_10,0.431971806815737,stat_10,0.2189326826876985,stat_10,0.24172309346519338,stat_10,0.0780898804933326,stat_10,0.08988154232999146,stat_10,-0.02966340230669723,stat_10,-0.06856254254562955,stat_10,-0.1254205052410473,stat_10,-0.13480126059337355,stat_10,0.04757600810058926,stat_10,0.0707932945705344,stat_10,0.04041268085868138,stat_10,0.022543347125815794,stat_10,0.3772429646837972,stat_10,0.17539275070107185,stat_10,0.18333590820420714,stat_10,0.13251857244122794,stat_10,0.14631706294249508,stat_10,0.3267845701781422,stat_10,0.3044779066089076,stat_10,,stat_10,,stat_10,,stat_10,0.056595478480269246,stat_10,0.3119029412769083,stat_10,0.3161483504652366,stat_10,0.23117115365313493,stat_10,-0.02074483475900106,stat_10,-0.06681699351574111,stat_10,0.06725668390159392,stat_10,0.23535373601371679,stat_10,0.3374876301691715,stat_10,0.6495004168658978,stat_10,0.7146133565852305,stat_10,0.3658235450033812,stat_10,0.13017494557663367,stat_10,0.0688887622660257,stat_10,0.07990568799329678,stat_10,0.026738737357696385,stat_10,0.028575683281980013,stat_10,0.011825251666529257,stat_10,0.23481313346528143,stat_10,0.6096792283182697,stat_10,0.7730901976266116,stat_10,0.5550298340670529,stat_10,0.3656000758111473,stat_10,0.11362512429954541,stat_10,0.23963138961228436,stat_10,0.49035870427128503,stat_10,0.34773061548146295,stat_10,0.1617108482174352,stat_10,-0.05524807840693764,stat_10,-0.05844916045671082,stat_10,0.38159972948347837,stat_10,0.5391169278637185,stat_10,0.2730186728792202,stat_10,0.1581724542373666,stat_10,-0.49845337693590097,stat_10,-0.6493314627061244,stat_10,0.1896606471600631,stat_10,0.1484343680691755,stat_10,0.08084063632231042,stat_10,0.26937212503257335,stat_10,0.15982097808733053,stat_10,-0.10390838284054094,stat_10,event_1
