,pSA_1.000000000000,pSA_1.072267222000,pSA_1.149756995000,pSA_1.232846739000,pSA_1.321941148000,pSA_1.417474163000,pSA_1.519911083000,pSA_1.629750835000,pSA_1.747528400000,pSA_1.873817423000,pSA_2.000000000000,pSA_2.009233003000,pSA_2.154434690000,pSA_2.310129700000,pSA_2.477076356000,pSA_2.656087783000,pSA_2.848035868000,pSA_3.000000000000,pSA_3.053855509000,pSA_3.274549163000,pSA_3.511191734000,pSA_3.764935807000,pSA_4.000000000000,pSA_4.037017259000,pSA_4.328761281000,pSA_4.641588834000,pSA_4.977023564000,pSA_5.000000000000,pSA_5.336699231000,pSA_5.722367659000,pSA_6.135907273000,pSA_6.579332247000,pSA_7.054802311000,pSA_7.500000000000,pSA_7.564633276000,pSA_8.111308308000,pSA_8.697490026000,pSA_9.326033469000,pSA_10.000000000000,EAS_0.050000000000,EAS_0.060000000000,EAS_0.070000000000,EAS_0.080000000000,EAS_0.090000000000,EAS_0.100000000000,EAS_0.107226722000,EAS_0.114975700000,EAS_0.123284674000,EAS_0.132194115000,EAS_0.141747416000,EAS_0.151991108000,EAS_0.162975084000,EAS_0.174752840000,EAS_0.187381742000,EAS_0.200923300000,EAS_0.215443469000,EAS_0.231012970000,EAS_0.247707636000,EAS_0.265608778000,EAS_0.284803587000,EAS_0.305385551000,EAS_0.327454916000,EAS_0.351119173000,EAS_0.376493581000,EAS_0.403701726000,EAS_0.432876128000,EAS_0.464158883000,EAS_0.497702356000,EAS_0.533669923000,EAS_0.572236766000,EAS_0.613590727000,EAS_0.657933225000,EAS_0.705480231000,EAS_0.756463328000,EAS_0.811130831000,EAS_0.869749003000,EAS_0.932603347000,EAS_1.000000000000,PGA,PGV,CAV,AI,Ds575,Ds595
event_1,0.032584691909973734,0.01453523901318527,-0.07174373002058462,-0.14283345404556902,-0.20181504508991815,-0.25192707920885293,-0.2693207063797002,-0.24982673684989457,-0.24065981963569139,-0.2695217794198553,-0.27928223331058166,-0.2789037462308239,-0.23131122251092817,-0.1914097764838978,-0.1642374586339513,-0.1514601226712008,-0.10746086712256707,-0.09032655512121934,-0.08814263806375551,-0.06250756755813755,0.027225214153295735,0.1471363856105621,0.19689425949485054,0.20334211347178444,0.23794832866712376,0.2457108939848954,0.26397427391174566,0.2652875452512432,0.26517709080932633,0.23652686585042668,0.2420048770005644,0.19891577400952104,0.14036686671387616,0.09988573478491398,0.09312094857178593,0.06770739969058141,0.030681295727751228,-0.005383712222973034,-0.029604109485153834,-0.25497268196789374,-0.25620937292795865,-0.20957859548579152,-0.12419428844984315,-0.03447007110344783,-0.09598295309102887,-0.1557501033419695,-0.06168337943092866,0.09989449691110158,0.18813455215818445,0.11495086281686698,0.06664974442123188,0.1532825057917213,0.2320700762887725,0.3374527684855376,0.450598688991043,0.5005503116497304,0.6108901253444727,0.6498027135762833,0.5118141335921076,0.33988802160171483,0.17660226290509767,0.11140679834932891,0.011119183993661751,-0.07967328138896795,-0.17259124642617427,-0.18717660582259232,-0.24842501755259655,-0.37592748746094923,-0.3433358961290955,-0.2336536523295574,-0.20372191110065338,-0.24621343391045525,-0.26888242416583386,-0.28696511465210883,-0.2703307766280923,-0.19196786864276183,-0.04493677469311034,0.06777363466528001,-0.07695412957356755,-0.14099551291358478,-0.02656611068807586,-0.06674607915273637,0.22522217742161746,0.12150148837581363
event_10,0.32037025081627446,0.36340243365000374,0.37174853054229745,0.3852153131695937,0.41877468178936883,0.4091834125859978,0.35986222789889244,0.33979580525830266,0.28722320149208214,0.3005485019931056,0.3377562285209042,0.3354400935676235,0.2771974995030242,0.21107793447136275,0.15436774265870018,0.10981048120541216,0.10791510162057352,0.0879578426798256,0.08338026910432123,0.044008023803232175,-0.042542002127129754,-0.10551391787192187,-0.09544855218239648,-0.09472166985687032,-0.06729939476356331,-0.09368299319475704,-0.11346360451917333,-0.11805079555819842,-0.14609230862019537,-0.1736329815048045,-0.13921468874096793,-0.16275697258128657,-0.10280400902220113,-0.05020243651392894,-0.04774500254884191,-0.0018198945001281924,0.011072990626672396,0.05188611109304612,0.011680156142084073,-0.1575522220887842,-0.15096623587845553,-0.11417460560928097,-0.022789509533001243,-0.08670172690223572,-0.002628002744341932,0.1367376779897288,0.18111003984100185,0.15991927785580096,0.07590009733637061,-0.0964465363590481,-0.2186630340759199,-0.1934191557101707,-0.23180310334722506,-0.25391432072725606,-0.24194182495186878,-0.17180377173325936,-0.1175332143559669,-0.1589049364525676,-0.1988093064075466,-0.15273812320170438,-0.059192974639574424,0.01831707083641944,0.1070340175955461,0.15192715383218774,0.11989594373705599,0.11133930481886214,0.20216099215708047,0.2417308344566607,0.186168470815964,0.20342095091385037,0.30397905851603485,0.29767457795598146,0.34672137971722083,0.4086225874273471,0.40802508313326935,0.38148881199922074,0.31676428091317965,0.23915968679392102,0.309666721439385,0.2091387581504992,0.2796009915161205,0.709878655114611,-0.13438143106929548,-0.2724031522585166
event_11,0.2535427822109221,0.18871023577805424,0.11017352163015277,0.1538233803850129,0.24747368278674708,0.2731214979657311,0.23105190351698424,0.17471623546999235,0.125019158764298,0.12023463333643028,0.09051159192139087,0.08427670090631328,0.025338150123762684,-0.004817073216261905,-0.01999330512499198,-0.02547165999118027,-0.006899822323070307,0.04311481934286853,0.06792092319676939,0.0994831503849471,0.10546796132329483,0.07430028605466149,0.006200844797049317,-0.00036073977348966804,-0.017335442394793316,0.05473209311343287,0.17236016596632406,0.17867566073140065,0.22999989686936764,0.2589021476876483,0.3035762000507865,0.33833070613585026,0.31912207974201234,0.29975659618674294,0.29582077771664544,0.30513779405796626,0.3542623499615381,0.394220085812397,0.4133727925214062,-0.4126249149524204,-0.18321940292979208,0.04118978778973027,0.22026232765843107,0.21125676238331506,0.38813716997525505,0.34666320412913637,0.33888202455740346,0.33542780832306957,0.28099529758908554,0.2636167192260521,0.2995630724737728,0.22910853748697985,0.17233704877611422,0.26472168261999335,0.21112789175256436,0.08150031889482348,-0.021023920690508083,-0.0793326368828532,-0.029317906292944028,0.08359204686405432,0.14653206327566284,0.12984121996759465,0.057454828097452275,-0.021200345464552767,0.046304510890749634,0.09687119955587059,0.10626865011909796,0.2117721189297041,0.30347619414076454,0.25166648765559446,0.15839223970032598,0.2400883672086732,0.39431108763091405,0.3342529600823272,0.09653700435993522,0.03723010404599194,0.27796774150710424,0.4924157977522861,0.1498881418142589,0.10302671737400769,0.11854563944958942,0.2697101696274112,-0.03140324965294658,-0.1894185073296909
event_12,0.3466734957267356,0.37826764834499654,0.35694382628481286,0.25896515466878517,0.19126435143426662,0.08587902295741108,0.024327931749376207,0.05148523145469939,0.12754505425090126,0.2505761642765296,0.3650916937906889,0.37081953276873036,0.3944320473788761,0.29388785078075863,0.2003952772713102,0.14399496045046933,0.10864158829475395,0.1266126747359631,0.13481036529592808,0.13034115258473447,0.10016721821316642,0.09398691248276031,0.06698386860201407,0.06303096177794182,0.05298104748864265,0.03571476863494144,0.024840392867878796,0.024386330949405063,-0.00587917079113151,-0.028719574380076242,-0.08123558854496646,-0.16045024676335234,-0.15839240869391186,-0.11258152202619805,-0.10567395271490325,-0.05107548504568582,0.0223854329355091,0.02534355979978274,-0.00640823875845674,-0.09724339707124326,-0.04334771592751668,-0.06525193193829273,-0.07622064217734818,-0.060685388054847494,-0.02701606212453355,0.06996736113783976,0.061748756478155,-0.0020803905096425804,-0.13108451136801505,-0.2636861715893655,-0.35624275579863157,-0.1846050748638059,-0.03300209777489361,-0.13124458974889563,-0.12232449731834573,-0.023618919218877925,0.014518020842811999,0.01544624646510337,0.03805035923660138,-0.030346488868713307,-0.06559246043179338,0.0127035679008331,0.07568871326715058,0.11857698530534386,0.16505729378858575,0.26367836793263405,0.44980008359859946,0.46481836625752515,0.2786004292801006,0.09807044106023363,-0.09979496822478515,-0.1499675092919081,0.030308847886172885,0.2213884157816461,0.25073336939024954,0.37399427760574344,0.37290576228074707,0.24182549754350266,0.26006843786664013,0.19231334924594018,-0.00973853493675802,0.2527339362046895,-0.38018592060412987,-0.24000735812690496
event_13,-0.1601229566529676,-0.16409295630155094,-0.1666535743538301,-0.17012777881534097,-0.1514927143492308,-0.09590330760797353,-0.003233944542058992,0.09237167708554153,0.16824105799097872,0.2915947309043421,0.3774011183147026,0.3827144023609084,0.4291338874168341,0.4326352119869453,0.44021656449086044,0.44174480563236895,0.47047088965317324,0.4371626013461495,0.4333846209257607,0.4426751027193867,0.32969866274563003,0.2668170243616297,0.21910944581280045,0.20182611535222095,0.02972347850776123,-0.03646086345176042,-0.04950136437960462,-0.04897984803571362,-0.08692530090927222,-0.19368753362426966,-0.23830750909349843,-0.24676900863543363,-0.32637755445619576,-0.3439276955591467,-0.34401118256866237,-0.3140666439381286,-0.28485976053051615,-0.2603942759636263,-0.1785700349891578,-0.13450535487043636,-0.34577623643717287,-0.37893980650676146,-0.324551002928364,-0.3053225113467872,-0.15817192323063015,-0.1510432602078626,-0.21870285124337313,-0.28790952794168256,-0.42861075202647003,-0.4863100042201345,-0.42210346859826303,-0.31635989500976064,-0.2690702894091428,-0.2225604704573193,-0.22161256394594522,-0.251275058502826,-0.1212661889888629,0.052133032142088254,0.10191450665401187,0.18958047544663748,0.45796080862108535,0.5494806213557503,0.5957625468038956,0.6597646605500904,0.6328264420989711,0.6419131333711162,0.681728450641851,0.6688691538983013,0.4989015385521661,0.2626136713061734,0.22068717940847787,0.08147578200850443,-0.037019342374108956,-0.0830934423292343,-0.12229317214926173,-0.08802635352475202,-0.0306293769920384,-0.003393210592239997,-0.1353385512599856,-0.049958903457631744,-0.040338218305214786,-0.06070204808044954,0.24604504717611358,-0.046301646841759685
event_14,0.5182747941593895,0.49169573069877326,0.5076303523818911,0.4631231494546244,0.3894016242535021,0.34344672985355934,0.29505285381655266,0.32794926960411813,0.21536430029006573,0.0943395512071799,0.0529570127226162,0.05119661396737889,-0.049717917206140584,-0.20844444233375775,-0.25350154229870614,-0.183064017137392,-0.07610675502656138,-0.11681402693469116,-0.15045503444586322,-0.23759157466865127,-0.252308932709777,-0.24632294988762735,-0.22267630188062804,-0.21907447878222072,-0.12087367032027149,-0.023567649230546522,0.023626414146971798,0.024326756227133785,-0.0028415117277014153,-0.04304392195360417,-0.059225789200320456,-0.07443441050579516,-0.044919798574173074,-0.021343568113356925,-0.017168139172334985,0.04522694429566612,0.09681818568084098,0.12094844761583663,0.11128272855538605,0.16369858042090252,0.1167454155187276,0.06358774365526883,0.037387570176741214,0.05976483651923217,0.03268933478872322,0.12015693198147719,0.08416618386326118,0.023051671827712054,-0.09395463499058193,-0.025076624715512863,-0.02734614964796887,-0.07731539472422919,0.010575610473129021,0.04579137577940028,0.01880584890058354,-0.07376620677095404,-0.26450907901864973,-0.43722814511068825,-0.4217145117494181,-0.33056803190170386,-0.21731755376245432,-0.13309753070959118,-0.041723429871556646,-0.1976101245386856,-0.39273236695002195,-0.40320615018982614,-0.23576794687928745,-0.10355114451293952,-0.00933616004030259,0.1505591085471811,0.24465472984627767,0.33515338961139624,0.4843399554876544,0.5307065493978352,0.5615342911675354,0.6039185366507994,0.5981233506670568,0.5738670688067032,0.412621481799038,0.25450583265730825,0.29514359646248983,0.7016999799453107,-0.4756635492952627,-0.01583248463251477
event_15,-0.19799399231085701,-0.31381595025754105,-0.3048158462210952,-0.3960154559812156,-0.4501169642425407,-0.41125523635907213,-0.3439874023109695,-0.33983173957495344,-0.39640362008858776,-0.37547774638250203,-0.3339563557544706,-0.3304038440678866,-0.36749597684722557,-0.4333174574965615,-0.2956600117351584,-0.23486393738092154,-0.3269908307584587,-0.3880377492900992,-0.43100650476215896,-0.555841517578175,-0.5721922535181476,-0.6045143185864568,-0.6117766275787168,-0.6102090740586761,-0.5788387523034129,-0.43085528439559323,-0.28337680723662534,-0.27375483265702133,-0.14161523405004012,-0.055987765212166224,-0.0032990411627750876,0.013761360247068545,0.026151753699959115,0.05026772759269961,0.04895088986741474,0.04258217015397652,0.03844372167505023,0.031973671800278235,-0.007374761139453847,0.3314916633457402,0.34070062834347575,0.35820127178424177,0.24141760714619015,0.10201529813848813,0.028079440660616784,-0.013273942155826494,0.025329648353741963,0.14346772042562436,0.13591786745661882,0.08034729260710559,0.17764355818758537,0.2333548566568694,0.11288210857376314,-0.04588032950906165,-0.2201461249821215,-0.4137437354108987,-0.558382044671631,-0.647747442778139,-0.5974701487431014,-0.5602124767396458,-0.6160692623918813,-0.41233722426271524,-0.2400481538128605,-0.10205397176174064,-0.15034051985014835,-0.37899258160123767,-0.3832765043147179,-0.24968027877321045,-0.2874295774364786,-0.38934622510569333,-0.4212323381204339,-0.3478233048028954,-0.4219895868821021,-0.5850754420758452,-0.4939657473450341,-0.41028518197784264,-0.32331040163828645,-0.1759348850239437,-0.3754139319067763,-0.3207399180519909,-0.3346576297571141,-0.7997951504691403,-0.09462614449172137,0.13032555018529904
event_16,-0.19763001950123074,-0.17437453640782946,-0.16504672550086744,-0.1627157005075531,-0.19012633735260664,-0.28103206892762067,-0.306076420963761,-0.1973406171403893,-0.07195407800735454,0.04760220108661247,0.19243239530918102,0.20074814875700076,0.23761401218673933,0.25117916748585695,0.27138655945495205,0.27069444474056925,0.25871093037965365,0.22468265593607883,0.22258003396813597,0.23391379442024277,0.2794603955228374,0.2717416737524599,0.30576129949297914,0.31695507066398626,0.466900426303,0.5584160675609958,0.5523754795571983,0.5515112428572,0.47625646031563285,0.3869446818320145,0.30140632103858067,0.3012978232248984,0.2939077182910366,0.23727647672982743,0.23337494970967224,0.2005685965557915,0.1484773797927428,0.11422199878378607,0.12167337806895392,0.31760029011135066,0.29157489737790737,0.29256132130502666,0.2102252676101464,0.10273173200559658,0.018910448056127387,0.03447051530433244,0.08327194368201755,0.11037262478286868,0.07519578294592948,0.155758664030588,0.2109993192174644,0.17606284648107523,0.2719868601464445,0.3789674896511906,0.5070676542082536,0.6225458349168835,0.5834067393428181,0.374684138161323,0.30159074625580784,0.3567078077798194,0.38273171357384744,0.37134606714741003,0.337915049635047,0.27310917900981235,0.23250216993472647,0.30487996178742316,0.323126917093972,0.1670525893958313,-0.04230043558208812,-0.09139024538041905,-0.16701465464042126,-0.25832108998944947,-0.2309968123158994,-0.09371524533800514,0.017986751315940453,-0.0664513211989787,-0.2550131370884127,-0.23662363074954945,-0.208417368668954,0.09345679264478542,0.04215903160446477,-0.03959474671646581,-0.09528597350243097,-0.17888975293106443
event_17,0.31930941849447425,0.3775241089408814,0.4150840296483373,0.4446367241761184,0.5144858755753978,0.5728240516294579,0.619331442529887,0.6000261456929127,0.6189118699500258,0.6559767179640422,0.6593350646920776,0.6565823217502176,0.6467135881581272,0.6246549862370554,0.6093834580135336,0.638991372576729,0.7393496169565748,0.7896341928492998,0.7909065346374141,0.7486495689256925,0.7814428989065798,0.8658611231358273,0.8884874853816433,0.8882568395985009,0.8783165078217585,0.8260108736504943,0.7382224319251388,0.7348987557039319,0.7085717127969251,0.7253340051036796,0.7291497744649897,0.6855664408152033,0.6620419257698258,0.6982201871251819,0.7001737066124021,0.6586547438002262,0.5969022381217378,0.5660844191266244,0.5532687307808519,,,,0.8194981384658532,0.6802852132461089,0.5027083384648239,0.43255604129753056,0.41014047866482983,0.5407098657950624,0.6175466308776012,0.5785098210905031,0.5869980121258477,0.5951161308827179,0.5752266898168583,0.5521987530966815,0.5629730227149222,0.7272730002415037,0.818179119110852,0.9134612769500065,0.8888170594385211,0.7900002882976996,0.7054001088413892,0.7426893277419021,0.718310513765324,0.6449711833582786,0.6381979407650971,0.6438141003420231,0.6073379765502802,0.640279817843711,0.7389640197982966,0.7453909813092973,0.7638133808018246,0.7238256580739754,0.6121934237741699,0.5780316491898444,0.5749826573794391,0.5985311564434737,0.5514579359379108,0.47996495362188724,0.3289326709997916,0.553523368859935,0.6030148413181027,1.0940990771085244,-0.09827278106243312,-0.28830754974089035
event_18,-0.4906149383305708,-0.5104133485674276,-0.5678654689813759,-0.6025654378993298,-0.6735224555937301,-0.6931379887801916,-0.6365227578848817,-0.528076437029387,-0.3813540484209623,-0.3409762070937152,-0.29262681880704283,-0.2914656788565917,-0.2455152761147097,-0.09589120498693561,-0.037371468423217265,0.012891284039599141,-0.004602679674010762,0.0013502545937227697,0.0037341462125846468,-0.017929453964387294,-0.06139702974847267,-0.10254420955459778,-0.09260622713273131,-0.09145782494522012,-0.019458357267064838,0.09823171445082102,0.13011219125979948,0.12699176668346412,0.10501238162061008,0.15650950000463118,0.04822775112840612,0.0010728925317519203,-0.059473582102175494,-0.11548543570008667,-0.09536182481571284,-0.1032969330677995,-0.10145881160073301,-0.12237003803364033,-0.11826802913510287,-0.051763261025501286,0.08407983054539045,0.06860953002782981,-0.2171298889625127,-0.25504831679678996,-0.192554214546191,-0.1170476970426784,-0.10351321004615396,-0.18259045138460658,-0.21338701128647206,-0.1601007349668195,-0.09054038108450757,0.037402472753062646,0.16256996617055317,0.21014560115698006,0.2221806669079534,0.12230061133907617,-0.09217756249582203,-0.13006448536813994,-0.020315202153432816,0.12054698327003203,0.20007408549458539,0.1381122763040724,0.1371117013136596,0.22014656859264453,0.21121857272022232,0.05352956435217223,-0.11516125596004248,-0.13684341852505758,-0.13753256375120557,-0.21984941179756315,-0.43077061494515584,-0.6681799117277685,-0.7811344353406845,-0.7058471970016702,-0.5810183279479866,-0.5734774865198992,-0.5326008881181514,-0.44860674888012364,-0.47984239143703816,-0.35524957892507064,-0.38059823090074213,-0.8717329899379614,0.05960925505164142,0.07058324337551405
